id,months_on_book,status,dpd,payment_amount
200007,14,On-time,5,18341
200007,15,On-time,2,16059
200007,16,On-time,2,42256
200007,17,On-time,5,29475
200007,18,On-time,6,2620
200007,19,On-time,4,30108
200007,20,On-time,2,56907
200007,21,On-time,3,47733
200007,22,On-time,0,43973
200007,23,On-time,8,52811
200007,24,On-time,2,47328
200007,25,On-time,5,34711
200007,26,On-time,4,50065
200007,27,On-time,2,24795
200007,28,On-time,1,17053
200007,29,On-time,1,9755
200007,30,On-time,2,17517
200007,31,On-time,3,43132
200007,32,On-time,7,8293
200007,33,On-time,2,22369
200008,1,On-time,3,8933
200008,2,On-time,3,23742
200008,3,On-time,1,59948
200008,4,On-time,3,23856
200008,5,On-time,6,51091
200008,6,On-time,0,55673
200008,7,On-time,4,55390
200008,8,On-time,5,36189
200008,9,On-time,0,44020
200008,10,On-time,4,33312
200008,11,On-time,5,22754
200008,12,On-time,5,62428
200008,13,On-time,3,50171
200008,14,On-time,1,62780
200008,15,On-time,3,41728
200008,16,On-time,4,5543
200008,17,On-time,3,15646
200008,18,On-time,3,6510
200008,19,On-time,4,31953
200008,20,On-time,1,25369
200008,21,On-time,4,40780
200008,22,On-time,3,53875
200008,23,On-time,4,15218
200008,24,On-time,3,64923
200008,25,On-time,4,18610
200008,26,On-time,3,2256
200008,27,On-time,7,33729
200008,28,On-time,2,31139
200008,29,On-time,2,4178
200008,30,On-time,2,11596
200008,31,On-time,0,63525
200008,32,On-time,1,50439
200008,33,On-time,7,40415
200008,34,On-time,3,52008
200008,35,On-time,4,38647
200008,36,On-time,4,13043
200008,37,On-time,7,62032
200008,38,On-time,8,42294
200008,39,On-time,2,42907
200009,1,On-time,5,6750
200009,2,On-time,2,6430
200009,3,On-time,3,59902
200009,4,On-time,2,40191
200009,5,On-time,4,52180
200009,6,On-time,3,54215
200009,7,On-time,0,29905
200009,8,On-time,2,55503
200009,9,On-time,4,57392
200009,10,On-time,2,22602
200009,11,On-time,3,28430
200009,12,On-time,0,49369
200009,13,On-time,2,49404
200009,14,On-time,5,38290
200009,15,On-time,1,30322
200009,16,On-time,6,38784
200009,17,On-time,3,53294
200009,18,On-time,2,29105
200009,19,On-time,0,12942
200009,20,On-time,6,15079
200009,21,On-time,3,49341
200009,22,On-time,4,39304
200009,23,On-time,5,1609
200009,24,On-time,3,10154
200009,25,On-time,1,18727
200009,26,On-time,1,24585
200009,27,On-time,4,59304
200009,28,On-time,2,56206
200009,29,On-time,4,56959
200009,30,On-time,2,60884
200009,31,On-time,1,45299
200009,32,On-time,0,34081
200010,1,On-time,4,4459
200010,2,On-time,4,37803
200010,3,On-time,1,15957
200010,4,On-time,3,41946
200010,5,On-time,4,50070
200010,6,On-time,4,24534
200010,7,On-time,2,14933
200010,8,On-time,2,24006
200010,9,On-time,2,63879
200010,10,On-time,2,49400
200010,11,On-time,1,39133
200010,12,On-time,3,41559
200010,13,On-time,3,13675
200010,14,On-time,0,54924
200010,15,On-time,3,23598
200010,16,On-time,2,2628
200010,17,On-time,3,1554
200010,18,On-time,1,32950
200010,19,On-time,1,15810
200010,20,On-time,3,34525
200010,21,On-time,1,28973
200010,22,On-time,4,30898
200011,1,On-time,4,32537
200011,2,On-time,4,51848
200011,3,On-time,2,62517
200011,4,On-time,1,55071
200011,5,On-time,1,24982
200011,6,On-time,3,37453
200011,7,On-time,2,2313
200011,8,On-time,3,1806
200011,9,On-time,4,42818
200011,10,On-time,4,58345
200011,11,On-time,0,40507
200011,12,On-time,2,9856
200012,1,On-time,3,57436
200012,2,On-time,6,24957
200012,3,On-time,0,27927
200012,4,On-time,5,7772
200012,5,On-time,3,27203
200012,6,On-time,4,1888
200012,7,On-time,1,23273
200012,8,On-time,1,23478
200012,9,On-time,2,24029
200012,10,On-time,4,9674
200012,11,On-time,2,53745
200012,12,On-time,4,61208
200012,13,On-time,3,14073
200012,14,On-time,4,39782
200012,15,On-time,3,60010
200012,16,On-time,2,24320
200012,17,On-time,1,57296
200012,18,On-time,5,9580
200012,19,On-time,0,22594
200012,20,On-time,0,8959
200012,21,On-time,1,57165
200012,22,On-time,0,49679
200012,23,On-time,6,55851
200012,24,On-time,5,54039
200012,25,On-time,2,5334
200012,26,On-time,2,51036
200012,27,On-time,3,31278
200012,28,On-time,0,2891
200012,29,On-time,5,31332
200012,30,On-time,3,33214
200012,31,On-time,3,29008
200012,32,On-time,5,15972
200012,33,On-time,1,43773
200012,34,On-time,9,9221
200012,35,On-time,5,10344
200012,36,On-time,2,63894
200012,37,On-time,4,13264
200012,38,On-time,4,21289
200012,39,On-time,9,58620
200012,40,On-time,4,49941
200012,41,On-time,3,29683
200013,1,Late,25,39813
200013,2,Late,19,15361
200013,3,Late,23,49920
200013,4,Late,23,10404
200013,5,Late,21,20886
200013,6,Late,20,26797
200013,7,Late,28,32759
200013,8,On-time,6,45304
200013,9,Late,14,25024
200013,10,Late,25,30329
200013,11,Late,21,20163
200013,12,Late,23,29647
200013,13,Late,25,14165
200013,14,Late,18,17465
200013,15,Late,13,10039
200013,16,Late,25,20557
200013,17,Late,24,59088
200013,18,Late,14,25345
200013,19,Late,28,32301
200013,20,On-time,10,18042
200013,21,Late,14,10556
200013,22,Late,20,3721
200013,23,Late,28,13088
200013,24,Late,17,13997
200013,25,Late,18,38035
200013,26,Late,24,30230
200013,27,Late,14,5317
200013,28,Late,23,10685
200013,29,Late,24,44898
200013,30,Late,23,55962
200013,31,Late,18,48433
200013,32,Late,21,55137
200013,33,Late,16,15451
200013,34,Late,27,34512
200013,35,Late,27,43285
200013,36,Late,28,21271
200013,37,Late,25,51782
200013,38,Late,21,62783
200013,39,Late,16,27145
200013,40,Late,14,30055
200013,41,Late,17,9018
200013,42,Late,23,16191
200013,43,Late,12,3896
200013,44,Late,20,10540
200013,45,Late,24,61070
200013,46,Late,17,27852
200014,1,On-time,7,33082
200014,2,On-time,3,37172
200014,3,On-time,3,31197
200014,4,On-time,2,14783
200014,5,On-time,6,58527
200014,6,On-time,4,59472
200014,7,On-time,2,1706
200014,8,On-time,1,28649
200014,9,On-time,3,10773
200014,10,On-time,5,8845
200014,11,On-time,1,16878
200014,12,On-time,1,7327
200014,13,On-time,2,34988
200014,14,On-time,2,45510
200014,15,On-time,2,16519
200014,16,On-time,2,4921
200014,17,On-time,4,48583
200015,1,On-time,4,24438
200015,2,On-time,2,45401
200015,3,On-time,2,31424
200015,4,On-time,6,61840
200015,5,On-time,4,5346
200015,6,On-time,6,30354
200015,7,On-time,4,47601
200015,8,On-time,4,21779
200015,9,On-time,3,23107
200015,10,On-time,0,41667
200015,11,On-time,3,2246
200015,12,On-time,2,55083
200015,13,On-time,0,4736
200015,14,On-time,4,17030
200015,15,On-time,5,26257
200015,16,On-time,1,19346
200015,17,On-time,0,51342
200016,1,On-time,4,25938
200016,2,On-time,1,18112
200016,3,On-time,4,18170
200016,4,On-time,2,32581
200016,5,On-time,3,26399
200016,6,On-time,0,6177
200016,7,On-time,4,21204
200016,8,On-time,2,9015
200016,9,On-time,3,53260
200016,10,On-time,4,58801
200016,11,On-time,3,15889
200016,12,On-time,7,35116
200016,13,On-time,3,53375
200016,14,On-time,2,44748
200016,15,On-time,2,11322
200016,16,On-time,1,46714
200016,17,On-time,2,56579
200016,18,On-time,4,39740
200016,19,On-time,4,39697
200016,20,On-time,0,17721
200017,1,On-time,3,52766
200017,2,On-time,2,50372
200017,3,On-time,1,24613
200017,4,On-time,1,25401
200017,5,On-time,2,37500
200017,6,On-time,4,62295
200017,7,On-time,1,8492
200017,8,On-time,3,29665
200017,9,On-time,4,43741
200017,10,On-time,1,50896
200017,11,On-time,4,59490
200017,12,On-time,5,44608
200017,13,On-time,5,16774
200017,14,On-time,6,34792
200017,15,On-time,1,49387
200017,16,On-time,2,31048
200017,17,On-time,4,25452
200017,18,On-time,2,21987
200017,19,On-time,2,61374
200017,20,On-time,4,10444
200017,21,On-time,5,61751
200017,22,On-time,1,47591
200017,23,On-time,2,1842
200017,24,On-time,1,21871
200017,25,On-time,1,38473
200017,26,On-time,3,49436
200017,27,On-time,6,20448
200017,28,On-time,2,12069
200017,29,On-time,6,3730
200017,30,On-time,4,22735
200017,31,On-time,2,6328
200017,32,On-time,3,11983
200017,33,On-time,1,59019
200017,34,On-time,1,21578
200017,35,On-time,1,8813
200017,36,On-time,3,35842
200017,37,On-time,3,18211
200017,38,On-time,1,28770
200017,39,On-time,2,44762
200017,40,On-time,3,7536
200017,41,On-time,3,61527
200017,42,On-time,2,38364
200017,43,On-time,3,7145
200017,44,On-time,2,46502
200017,45,On-time,2,26876
200017,46,On-time,3,58316
200017,47,On-time,10,17642
200017,48,On-time,4,57613
200018,1,On-time,4,64638
200018,2,On-time,1,41017
200018,3,On-time,5,30517
200018,4,On-time,1,39610
200018,5,On-time,3,17217
200018,6,On-time,3,52722
200018,7,On-time,3,63652
200018,8,On-time,7,10569
200018,9,On-time,2,45077
200018,10,On-time,3,41335
200018,11,On-time,2,60294
200018,12,On-time,4,8922
200018,13,On-time,2,5809
200019,1,On-time,3,15415
200019,2,On-time,3,43519
200019,3,On-time,1,48498
200019,4,On-time,3,19362
200019,5,On-time,2,39833
200020,1,Late,11,13651
200020,2,Late,21,56324
200020,3,Late,26,17083
200020,4,Late,18,13806
200020,5,Late,17,44173
200020,6,Late,26,2364
200020,7,Late,13,48051
200020,8,Late,18,24133
200020,9,Late,25,12040
200020,10,Late,21,8144
200020,11,Late,25,43032
200020,12,Late,15,34691
200020,13,On-time,7,61145
200020,14,Late,16,40773
200020,15,Late,11,32028
200021,1,On-time,2,10664
200021,2,On-time,4,23234
200021,3,On-time,4,46316
200021,4,On-time,3,46826
200021,5,On-time,1,36072
200021,6,On-time,3,15697
200021,7,On-time,1,62379
200021,8,On-time,3,4707
200021,9,On-time,1,30721
200021,10,On-time,5,20580
200021,11,On-time,2,21329
200021,12,On-time,1,35614
200021,13,On-time,1,35587
200021,14,On-time,2,62742
200021,15,On-time,4,31208
200021,16,On-time,4,46854
200021,17,On-time,2,33321
200021,18,On-time,2,53310
200021,19,On-time,4,62329
200021,20,On-time,2,26191
200021,21,On-time,2,1584
200021,22,On-time,3,4199
200021,23,On-time,1,8500
200021,24,On-time,1,10121
200021,25,On-time,2,24559
200021,26,On-time,5,28947
200021,27,On-time,1,32337
200021,28,On-time,2,45793
200021,29,On-time,3,28823
200021,30,On-time,6,64343
200021,31,On-time,6,47538
200022,1,On-time,1,51179
200022,2,On-time,1,29151
200022,3,On-time,3,2105
200022,4,On-time,2,30447
200022,5,On-time,4,11481
200022,6,On-time,6,31434
200022,7,On-time,3,34869
200022,8,On-time,2,53180
200022,9,On-time,2,64746
200022,10,On-time,2,22467
200022,11,On-time,5,52458
200022,12,On-time,5,11265
200022,13,On-time,4,30847
200022,14,On-time,5,59948
200022,15,On-time,3,51726
200022,16,On-time,2,30002
200022,17,On-time,2,1725
200022,18,On-time,6,8564
200022,19,On-time,1,44094
200022,20,On-time,2,55873
200022,21,On-time,2,13920
200023,1,On-time,2,39896
200023,2,On-time,1,35402
200023,3,On-time,3,45204
200023,4,On-time,4,35135
200023,5,On-time,2,14199
200023,6,On-time,2,22508
200023,7,On-time,1,33868
200023,8,On-time,1,10409
200023,9,On-time,5,48343
200023,10,On-time,3,57932
200023,11,On-time,2,60760
200024,1,On-time,4,35050
200024,2,On-time,4,25034
200024,3,On-time,6,22327
200024,4,On-time,2,49963
200024,5,On-time,3,43650
200024,6,On-time,6,31568
200024,7,On-time,4,16135
200024,8,On-time,6,49743
200024,9,On-time,0,15127
200024,10,On-time,4,53257
200024,11,On-time,4,45090
200024,12,On-time,2,31540
200024,13,On-time,4,62335
200024,14,On-time,9,43175
200024,15,On-time,4,35197
200024,16,On-time,2,57535
200024,17,On-time,2,15447
200024,18,On-time,0,45086
200024,19,On-time,3,28622
200024,20,On-time,1,16277
200024,21,On-time,2,56260
200024,22,On-time,2,51531
200024,23,On-time,3,40679
200024,24,On-time,5,46724
200024,25,On-time,0,1753
200024,26,On-time,1,64842
200024,27,On-time,3,49903
200024,28,On-time,5,56436
200024,29,On-time,3,26936
200024,30,On-time,5,34361
200024,31,On-time,2,12983
200024,32,On-time,2,41582
200024,33,On-time,2,13836
200024,34,On-time,2,56669
200024,35,On-time,7,19952
200025,1,On-time,3,28021
200025,2,On-time,2,26399
200025,3,On-time,5,44874
200025,4,On-time,3,37642
200025,5,On-time,2,40123
200025,6,On-time,5,50987
200025,7,On-time,3,60109
200025,8,On-time,2,9326
200025,9,On-time,6,34795
200025,10,On-time,1,6859
200025,11,On-time,3,24882
200025,12,On-time,2,61646
200025,13,On-time,3,39939
200026,1,On-time,5,18015
200026,2,On-time,5,60036
200026,3,On-time,1,13594
200026,4,On-time,6,23146
200026,5,On-time,1,48755
200026,6,On-time,1,41931
200026,7,On-time,0,28960
200026,8,On-time,8,35574
200026,9,On-time,3,49193
200026,10,On-time,2,1784
200026,11,On-time,3,10982
200026,12,On-time,4,47872
200026,13,On-time,2,35513
200026,14,On-time,6,52908
200026,15,On-time,1,10445
200026,16,On-time,1,36678
200026,17,On-time,4,53720
200026,18,On-time,4,21805
200026,19,On-time,4,52092
200026,20,On-time,2,44605
200026,21,On-time,3,52340
200026,22,On-time,3,45574
200026,23,On-time,2,27613
200026,24,On-time,1,15923
200026,25,On-time,3,44168
200026,26,On-time,5,48225
200026,27,On-time,0,36994
200026,28,On-time,4,3391
200026,29,On-time,4,13726
200026,30,On-time,0,25378
200026,31,On-time,2,33107
200026,32,On-time,1,51249
200026,33,On-time,1,64057
200026,34,On-time,4,18983
200026,35,On-time,3,4616
200026,36,On-time,1,55164
200026,37,On-time,4,23716
200026,38,On-time,2,12534
200026,39,On-time,3,43425
200027,1,On-time,2,44934
200027,2,On-time,3,64727
200027,3,On-time,5,49719
200027,4,On-time,4,31684
200027,5,On-time,4,14900
200027,6,On-time,3,53160
200027,7,On-time,5,36495
200027,8,On-time,1,7798
200027,9,On-time,3,39812
200027,10,On-time,0,20968
200027,11,On-time,2,57787
200027,12,On-time,4,17463
200027,13,On-time,2,58134
200027,14,On-time,2,1910
200027,15,On-time,1,10665
200027,16,On-time,2,57158
200027,17,On-time,1,43959
200027,18,On-time,3,12964
200027,19,On-time,3,41631
200027,20,On-time,2,62428
200027,21,On-time,5,63100
200028,1,On-time,2,51999
200028,2,On-time,5,60880
200028,3,On-time,5,26417
200028,4,On-time,1,2896
200028,5,On-time,3,5912
200028,6,On-time,2,22458
200028,7,On-time,1,40581
200028,8,On-time,7,21727
200028,9,On-time,3,43150
200028,10,On-time,4,59897
200028,11,On-time,7,53677
200028,12,On-time,4,55925
200028,13,On-time,5,30860
200028,14,On-time,4,41083
200028,15,On-time,3,26938
200028,16,On-time,1,9603
200028,17,On-time,2,29487
200028,18,On-time,3,12889
200028,19,On-time,5,45732
200028,20,On-time,4,54777
200028,21,On-time,1,37804
200028,22,On-time,4,28768
200028,23,On-time,2,2361
200028,24,On-time,4,41693
200028,25,On-time,2,30845
200028,26,On-time,2,62586
200028,27,On-time,4,64121
200028,28,On-time,4,33397
200028,29,On-time,3,12945
200028,30,On-time,2,3812
200028,31,On-time,3,10985
200028,32,On-time,2,64816
200028,33,On-time,3,15354
200028,34,On-time,3,50067
200028,35,On-time,3,25498
200028,36,On-time,2,34167
200028,37,On-time,4,64304
200028,38,On-time,5,16700
200028,39,On-time,0,6770
200028,40,On-time,4,47146
200028,41,On-time,1,25657
200028,42,On-time,2,21874
200028,43,On-time,7,15565
200028,44,On-time,5,43778
200029,1,On-time,3,23028
200029,2,On-time,1,16967
200029,3,On-time,1,50910
200029,4,On-time,4,9781
200029,5,On-time,0,62569
200029,6,On-time,6,42245
200029,7,On-time,0,13954
200029,8,On-time,3,38444
200029,9,On-time,5,54676
200029,10,On-time,5,2547
200029,11,On-time,1,14249
200029,12,On-time,5,63632
200029,13,On-time,4,1878
200029,14,On-time,0,27702
200029,15,On-time,3,31624
200029,16,On-time,4,26265
200029,17,On-time,6,45895
200029,18,On-time,4,12518
200029,19,On-time,1,26345
200029,20,On-time,4,19815
200029,21,On-time,0,52578
200029,22,On-time,3,27342
200029,23,On-time,1,46663
200029,24,On-time,6,43584
200029,25,On-time,6,41212
200029,26,On-time,4,20104
200029,27,On-time,4,26891
200029,28,On-time,3,60816
200029,29,On-time,2,5900
200029,30,On-time,6,57004
200029,31,On-time,2,45421
200029,32,On-time,2,28160
200029,33,On-time,3,63711
200029,34,On-time,3,19582
200029,35,On-time,6,17428
200029,36,On-time,2,20012
200029,37,On-time,3,51984
200029,38,On-time,4,30540
200029,39,On-time,1,8275
200029,40,On-time,1,2027
200029,41,On-time,1,12190
200030,1,On-time,1,36528
200030,2,On-time,2,48544
200030,3,On-time,3,26441
200030,4,On-time,1,20578
200030,5,On-time,3,41054
200030,6,On-time,3,4039
200030,7,On-time,1,19251
200030,8,On-time,2,27060
200030,9,On-time,5,63573
200030,10,On-time,2,35564
200030,11,On-time,3,13926
200030,12,On-time,3,5699
200030,13,On-time,1,32214
200030,14,On-time,5,20187
200030,15,On-time,2,25053
200030,16,On-time,3,20813
200030,17,On-time,3,19769
200030,18,On-time,4,47051
200030,19,On-time,4,15705
200031,1,On-time,5,38997
200031,2,On-time,3,44952
200031,3,On-time,3,43981
200031,4,On-time,2,3542
200031,5,On-time,3,57861
200031,6,On-time,3,31552
200031,7,On-time,4,18014
200031,8,On-time,5,62100
200031,9,On-time,5,30616
200031,10,On-time,5,4016
200031,11,On-time,1,18404
200031,12,On-time,4,20742
200031,13,On-time,2,38022
200031,14,On-time,3,60786
200031,15,On-time,6,29745
200031,16,On-time,4,50796
200031,17,On-time,2,30056
200031,18,On-time,4,50980
200031,19,On-time,4,8559
200031,20,On-time,4,63410
200031,21,On-time,5,64814
200031,22,On-time,1,43661
200031,23,On-time,2,12653
200031,24,On-time,4,21329
200031,25,On-time,6,9617
200031,26,On-time,4,18348
200031,27,On-time,2,37739
200031,28,On-time,2,13800
200031,29,On-time,6,7856
200031,30,On-time,3,55193
200032,1,On-time,7,6622
200032,2,On-time,0,18479
200032,3,On-time,3,27173
200032,4,On-time,4,10081
200032,5,On-time,3,14558
200032,6,On-time,1,41177
200032,7,On-time,2,52293
200032,8,On-time,2,45378
200032,9,On-time,1,28759
200032,10,On-time,3,28650
200032,11,On-time,1,45123
200032,12,On-time,3,26705
200032,13,On-time,3,36581
200032,14,On-time,3,60442
200032,15,On-time,1,31296
200032,16,On-time,4,60272
200032,17,On-time,4,57129
200032,18,On-time,0,19107
200032,19,On-time,2,37950
200032,20,On-time,4,36241
200032,21,On-time,3,38240
200032,22,On-time,4,64892
200032,23,On-time,6,4480
200032,24,On-time,4,16894
200032,25,On-time,3,46103
200032,26,On-time,3,39310
200032,27,On-time,4,15718
200032,28,On-time,2,28216
200032,29,On-time,2,2285
200032,30,On-time,3,51606
200032,31,On-time,3,18432
200032,32,On-time,4,47635
200032,33,On-time,3,4421
200032,34,On-time,4,18427
200032,35,On-time,4,2220
200032,36,On-time,2,59421
200033,1,On-time,4,25609
200033,2,On-time,1,12570
200033,3,On-time,8,31996
200033,4,On-time,3,40344
200033,5,On-time,5,7940
200033,6,On-time,3,9793
200033,7,On-time,2,59783
200033,8,On-time,2,21555
200033,9,On-time,2,51236
200033,10,On-time,4,50282
200033,11,On-time,5,23758
200033,12,On-time,3,5359
200033,13,On-time,4,35147
200033,14,On-time,3,20397
200033,15,On-time,3,30112
200033,16,On-time,2,20712
200033,17,On-time,1,12521
200033,18,On-time,5,40500
200033,19,On-time,4,5847
200033,20,On-time,2,56438
200033,21,On-time,3,51132
200033,22,On-time,2,3529
200033,23,On-time,1,32140
200033,24,On-time,6,7164
200033,25,On-time,3,23648
200033,26,On-time,3,9535
200033,27,On-time,0,44989
200033,28,On-time,3,22604
200034,1,Late,26,61403
200034,2,Late,20,29012
200034,3,Late,16,16340
200034,4,Late,21,3957
200034,5,Late,23,62028
200034,6,Late,21,60861
200034,7,Late,23,57275
200034,8,Late,25,58062
200034,9,Late,26,10179
200034,10,Late,14,49467
200034,11,Late,22,25527
200034,12,On-time,9,11901
200034,13,Late,24,53471
200034,14,Late,12,29800
200034,15,Late,27,55904
200034,16,On-time,7,12555
200034,17,Late,26,31553
200034,18,Late,21,60580
200034,19,Late,16,37067
200034,20,Late,21,10177
200035,1,On-time,2,17352
200035,2,On-time,4,34340
200035,3,On-time,4,15492
200035,4,On-time,4,59648
200035,5,On-time,3,45708
200035,6,On-time,5,23847
200035,7,On-time,1,31603
200035,8,On-time,1,40978
200035,9,On-time,7,63797
200035,10,On-time,3,60066
200035,11,On-time,3,14309
200035,12,On-time,2,25471
200035,13,On-time,1,23271
200035,14,On-time,1,12332
200035,15,On-time,4,23957
200035,16,On-time,2,26947
200036,1,On-time,4,53606
200036,2,On-time,3,20738
200036,3,On-time,4,60818
200036,4,On-time,6,18848
200036,5,On-time,4,54106
200036,6,On-time,3,24134
200036,7,On-time,2,13171
200036,8,On-time,2,26950
200036,9,On-time,4,32387
200036,10,On-time,3,38864
200036,11,On-time,5,55672
200036,12,On-time,4,39307
200036,13,On-time,6,32438
200036,14,On-time,3,8074
200036,15,On-time,4,18294
200036,16,On-time,3,2836
200036,17,On-time,0,13196
200036,18,On-time,1,13971
200036,19,On-time,3,63201
200036,20,On-time,4,5608
200036,21,On-time,3,40460
200036,22,On-time,4,64126
200036,23,On-time,3,48935
200036,24,On-time,3,12608
200036,25,On-time,4,60288
200036,26,On-time,3,3201
200036,27,On-time,5,14720
200036,28,On-time,1,49284
200036,29,On-time,4,23158
200036,30,On-time,4,50694
200036,31,On-time,4,60273
200036,32,On-time,1,55862
200036,33,On-time,1,41392
200036,34,On-time,3,43860
200036,35,On-time,5,25871
200036,36,On-time,4,21238
200036,37,On-time,3,38804
200036,38,On-time,5,37426
200036,39,On-time,1,42131
200036,40,On-time,2,51494
200036,41,On-time,1,13571
200036,42,On-time,3,52473
200036,43,On-time,3,13944
200036,44,On-time,0,48620
200036,45,On-time,4,30162
200036,46,On-time,2,53220
200037,1,On-time,4,44258
200037,2,On-time,3,56948
200037,3,On-time,4,41091
200037,4,On-time,3,15324
200037,5,On-time,4,35925
200037,6,On-time,3,21060
200037,7,On-time,0,30679
200037,8,On-time,2,49227
200037,9,On-time,3,25546
200037,10,On-time,3,48163
200037,11,On-time,5,5437
200037,12,On-time,3,46879
200037,13,On-time,4,32215
200037,14,On-time,2,5318
200037,15,On-time,5,36268
200037,16,On-time,1,63257
200037,17,On-time,2,47289
200037,18,On-time,3,41326
200037,19,On-time,4,25696
200037,20,On-time,3,50701
200037,21,On-time,2,36108
200037,22,On-time,4,13988
200037,23,On-time,6,36142
200037,24,On-time,6,20295
200037,25,On-time,4,29881
200037,26,On-time,2,44311
200037,27,On-time,2,36764
200037,28,On-time,3,7089
200037,29,On-time,4,5846
200037,30,On-time,3,51807
200037,31,On-time,3,58495
200037,32,On-time,1,64060
200037,33,On-time,3,62572
200037,34,On-time,6,19285
200037,35,On-time,5,35646
200037,36,On-time,1,63369
200037,37,On-time,7,32505
200037,38,On-time,6,42467
200037,39,On-time,2,31685
200037,40,On-time,4,35128
200038,1,Late,20,41680
200038,2,On-time,10,42982
200038,3,On-time,8,30676
200038,4,Late,12,19442
200039,1,On-time,5,11789
200039,2,On-time,1,48585
200039,3,On-time,3,57927
200039,4,On-time,2,50368
200039,5,On-time,3,26688
200039,6,On-time,2,5348
200039,7,On-time,1,52661
200040,1,On-time,1,50423
200040,2,On-time,1,29779
200040,3,On-time,2,5180
200040,4,On-time,7,49332
200040,5,On-time,2,60146
200040,6,On-time,4,56211
200040,7,On-time,7,64572
200040,8,On-time,5,43384
200040,9,On-time,2,62677
200040,10,On-time,1,19877
200040,11,On-time,4,31649
200040,12,On-time,4,30831
200040,13,On-time,2,17926
200040,14,On-time,2,21356
200040,15,On-time,1,47471
200040,16,On-time,2,32437
200041,1,On-time,6,10006
200041,2,On-time,1,40308
200041,3,On-time,5,14817
200041,4,On-time,3,27147
200041,5,On-time,5,7403
200041,6,On-time,5,41617
200041,7,On-time,4,14280
200041,8,On-time,3,58712
200041,9,On-time,2,13178
200041,10,On-time,2,37437
200041,11,On-time,4,29653
200041,12,On-time,2,11374
200041,13,On-time,5,35895
200041,14,On-time,3,38552
200041,15,On-time,1,29319
200041,16,On-time,3,22768
200041,17,On-time,3,26545
200041,18,On-time,1,7059
200041,19,On-time,2,49671
200041,20,On-time,1,18545
200041,21,On-time,5,63647
200041,22,On-time,4,61634
200041,23,On-time,3,56618
200041,24,On-time,7,45914
200041,25,On-time,3,30725
200041,26,On-time,1,52985
200041,27,On-time,1,20400
200041,28,On-time,6,47945
200041,29,On-time,4,42090
200041,30,On-time,2,4168
200041,31,On-time,5,48862
200041,32,On-time,5,23796
200041,33,On-time,3,5313
200041,34,On-time,5,43121
200041,35,On-time,2,36471
200041,36,On-time,2,13774
200041,37,On-time,3,24032
200041,38,On-time,6,6525
200041,39,On-time,4,27146
200041,40,On-time,4,12967
200042,1,On-time,3,15828
200042,2,On-time,4,56116
200043,1,On-time,4,37291
200043,2,On-time,2,60764
200043,3,On-time,5,47096
200043,4,On-time,1,23933
200043,5,On-time,6,34064
200043,6,On-time,4,56542
200043,7,On-time,3,58635
200043,8,On-time,1,3510
200043,9,On-time,1,12143
200043,10,On-time,2,21716
200043,11,On-time,2,43548
200043,12,On-time,4,46808
200043,13,On-time,3,56162
200043,14,On-time,3,20391
200043,15,On-time,5,6895
200043,16,On-time,6,34100
200043,17,On-time,4,29190
200043,18,On-time,2,35656
200043,19,On-time,3,14228
200043,20,On-time,2,25684
200043,21,On-time,3,27438
200043,22,On-time,2,30216
200043,23,On-time,2,13347
200043,24,On-time,2,40802
200043,25,On-time,4,58762
200043,26,On-time,4,53181
200043,27,On-time,6,8156
200043,28,On-time,5,46871
200043,29,On-time,4,31661
200043,30,On-time,1,9407
200043,31,On-time,7,5284
200043,32,On-time,1,59219
200044,1,Late,13,50041
200044,2,Late,20,46649
200044,3,Late,14,60386
200044,4,Late,22,5553
200044,5,Late,15,41202
200044,6,On-time,10,60350
200044,7,On-time,9,20458
200044,8,Late,14,60798
200044,9,Late,11,9947
200044,10,Late,25,46757
200044,11,Late,14,31475
200044,12,Late,27,28097
200044,13,Late,21,9118
200044,14,Late,11,61708
200044,15,Late,22,23816
200044,16,Late,18,39509
200044,17,Late,24,39915
200044,18,Late,22,19601
200044,19,On-time,10,48759
200044,20,Late,22,48821
200044,21,On-time,7,15267
200044,22,Late,18,43453
200044,23,Late,18,22801
200044,24,Late,25,46901
200044,25,On-time,9,2519
200044,26,Late,12,31138
200044,27,Late,12,17535
200044,28,Late,11,56980
200044,29,Late,15,30607
200044,30,On-time,10,53754
200044,31,Late,15,33017
200044,32,Late,15,28802
200044,33,Late,24,60762
200044,34,Late,16,13256
200044,35,Late,11,7154
200044,36,Late,23,5974
200044,37,Late,25,23823
200044,38,Late,23,26219
200044,39,Late,22,24667
200044,40,Late,25,30901
200045,1,On-time,9,26025
200045,2,On-time,2,36228
200045,3,On-time,9,7054
200045,4,On-time,3,15669
200045,5,On-time,2,56625
200045,6,On-time,8,38130
200045,7,On-time,1,22300
200045,8,On-time,4,46274
200045,9,On-time,4,53564
200045,10,On-time,1,55093
200045,11,On-time,4,59062
200045,12,On-time,4,50191
200045,13,On-time,7,53134
200045,14,On-time,3,4987
200045,15,On-time,1,36115
200045,16,On-time,2,13822
200045,17,On-time,2,44979
200045,18,On-time,1,63655
200045,19,On-time,0,34023
200045,20,On-time,1,3711
200045,21,On-time,3,38933
200046,1,On-time,4,48025
200046,2,On-time,4,27552
200046,3,On-time,4,48477
200046,4,On-time,5,3480
200046,5,On-time,3,30716
200046,6,On-time,5,47988
