timestamp,junction_location,day_of_week,hour,road_type,number_of_lanes,traffic_signals_count,large_vehicles_count,temperature,humidity,rainfall,weather_conditions,nearby_landmarks,event_indicator,traffic_demand
2026-03-08 04:00:00,Market_Street,Thursday,4,Highway,3,4,30,40.84,59.17,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3215
2026-03-08 23:00:00,Junction_A,Friday,23,Residential,2,0,9,30.37,63.44,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1348
2026-03-08 19:00:00,Highway_Entry,Thursday,19,Residential,6,2,6,30.39,53.97,0.43,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3881
2026-03-08 12:00:00,School_Zone,Tuesday,12,Highway,3,4,26,28.6,72.18,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3183
2026-03-08 01:00:00,Market_Street,Tuesday,1,Residential,4,3,13,29.05,61.41,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3337
2026-03-08 17:00:00,School_Zone,Wednesday,17,Commercial,4,2,12,32.47,28.02,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,1,5059
2026-03-08 05:00:00,Junction_B,Thursday,5,Highway,5,0,17,20.98,45.82,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2634
2026-03-08 21:00:00,Junction_A,Tuesday,21,Commercial,4,4,12,29.38,51.98,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3222
2026-03-08 08:00:00,Junction_A,Tuesday,8,Residential,5,0,10,23.12,68.96,1.33,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3387
2026-03-08 04:00:00,Metro_Road,Wednesday,4,Highway,3,1,22,23.68,96.65,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2585
2026-03-09 23:00:00,Junction_A,Friday,23,Highway,4,3,23,30.98,56.51,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3326
2026-03-09 12:00:00,School_Zone,Saturday,12,Commercial,2,0,18,20.43,34.37,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2331
2026-03-09 08:00:00,Market_Street,Saturday,8,Commercial,4,2,13,24.6,34.04,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,4348
2026-03-09 03:00:00,Highway_Entry,Thursday,3,Commercial,5,0,14,29.63,56.88,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2528
2026-03-09 11:00:00,Highway_Entry,Friday,11,Urban,6,0,12,38.73,55.41,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3213
2026-03-09 00:00:00,Market_Street,Wednesday,0,Residential,1,4,9,21.39,80.01,0.13,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,1873
2026-03-09 08:00:00,Junction_B,Thursday,8,Highway,6,0,29,24.62,77.41,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3856
2026-03-09 22:00:00,Metro_Road,Sunday,22,Highway,4,3,23,23.63,62.62,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4220
2026-03-09 00:00:00,Highway_Entry,Wednesday,0,Commercial,4,3,7,27.66,63.14,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2779
2026-03-09 16:00:00,Market_Street,Wednesday,16,Urban,2,0,6,26.9,62.91,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2276
2026-03-09 19:00:00,School_Zone,Friday,19,Highway,4,4,24,30.02,68.46,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,4369
2026-03-09 11:00:00,Market_Street,Thursday,11,Residential,4,1,17,26.46,59.96,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2822
2026-03-09 09:00:00,Metro_Road,Friday,9,Residential,1,1,9,37.7,49.93,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3368
2026-03-09 05:00:00,Metro_Road,Friday,5,Commercial,2,4,10,26.06,57.9,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,1,3825
2026-03-09 07:00:00,School_Zone,Monday,7,Commercial,2,2,7,31.13,51.72,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2658
2026-03-09 04:00:00,Highway_Entry,Thursday,4,Urban,3,4,8,32.18,67.61,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1913
2026-03-09 16:00:00,Market_Street,Saturday,16,Urban,4,2,17,41.42,79.89,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3594
2026-03-09 09:00:00,Junction_B,Thursday,9,Commercial,3,1,17,33.23,40.05,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3764
2026-03-09 03:00:00,Junction_A,Monday,3,Urban,3,0,9,21.39,68.58,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2351
2026-03-09 06:00:00,Highway_Entry,Friday,6,Commercial,6,3,13,29.85,71.39,0.24,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3494
2026-03-09 23:00:00,School_Zone,Friday,23,Commercial,4,3,4,20.92,44.93,0.39,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2638
2026-03-09 02:00:00,Junction_A,Saturday,2,Commercial,4,4,9,28.19,38.34,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3547
2026-03-09 18:00:00,Market_Street,Saturday,18,Highway,6,1,27,23.48,73.8,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,5045
2026-03-09 02:00:00,School_Zone,Sunday,2,Residential,3,2,15,20.73,103.66,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2031
2026-03-10 02:00:00,Junction_B,Sunday,2,Commercial,2,1,9,25.18,75.77,2.19,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2673
2026-03-10 19:00:00,Market_Street,Friday,19,Residential,4,4,11,13.65,60.0,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3954
2026-03-10 16:00:00,Junction_A,Sunday,16,Residential,3,0,10,31.14,84.5,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2402
2026-03-10 04:00:00,Highway_Entry,Wednesday,4,Urban,2,0,9,25.96,63.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,1850
2026-03-10 22:00:00,Highway_Entry,Tuesday,22,Urban,4,0,7,32.39,71.1,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2461
2026-03-10 09:00:00,School_Zone,Thursday,9,Urban,6,4,15,37.83,29.06,0.22,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4527
2026-03-10 06:00:00,Junction_A,Tuesday,6,Residential,3,2,5,27.11,74.15,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1940
2026-03-10 00:00:00,Highway_Entry,Saturday,0,Commercial,2,3,11,28.44,82.54,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2832
2026-03-10 19:00:00,Market_Street,Thursday,19,Highway,2,0,27,27.61,65.48,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3893
2026-03-10 15:00:00,Metro_Road,Tuesday,15,Commercial,4,0,7,32.73,61.85,2.02,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2786
2026-03-10 03:00:00,Market_Street,Friday,3,Residential,2,0,6,16.4,62.25,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,1739
2026-03-10 22:00:00,Metro_Road,Tuesday,22,Commercial,6,0,8,26.57,49.55,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3585
2026-03-10 20:00:00,Junction_A,Monday,20,Commercial,4,1,6,31.68,86.82,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3949
2026-03-10 09:00:00,Highway_Entry,Friday,9,Commercial,1,1,11,24.19,74.47,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,1,4342
2026-03-10 00:00:00,Highway_Entry,Thursday,0,Highway,5,4,34,18.45,57.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3227
2026-03-10 08:00:00,Junction_A,Monday,8,Residential,5,2,5,21.38,39.1,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3157
2026-03-10 08:00:00,Highway_Entry,Saturday,8,Residential,4,3,13,31.99,61.03,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4088
2026-03-10 04:00:00,Market_Street,Friday,4,Urban,5,4,14,33.69,48.66,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2867
2026-03-10 22:00:00,School_Zone,Saturday,22,Urban,5,3,8,30.91,47.14,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3072
2026-03-10 13:00:00,School_Zone,Friday,13,Urban,1,2,9,31.18,80.61,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2154
2026-03-10 23:00:00,Highway_Entry,Friday,23,Residential,5,3,6,26.38,81.4,1.73,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2659
2026-03-10 19:00:00,Junction_B,Sunday,19,Urban,3,0,9,31.62,48.86,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3776
2026-03-10 00:00:00,School_Zone,Tuesday,0,Commercial,4,1,9,35.52,66.23,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3052
2026-03-10 15:00:00,Metro_Road,Wednesday,15,Commercial,3,2,9,31.79,76.73,4.16,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3057
2026-03-11 00:00:00,Highway_Entry,Monday,0,Urban,6,3,12,24.49,66.6,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2861
2026-03-11 00:00:00,Metro_Road,Thursday,0,Highway,4,2,19,27.96,51.77,0.57,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3285
2026-03-11 20:00:00,Market_Street,Tuesday,20,Commercial,3,2,9,27.52,75.63,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,4637
2026-03-11 15:00:00,Junction_A,Friday,15,Urban,3,1,8,26.64,73.38,0.57,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,1941
2026-03-11 16:00:00,Junction_A,Saturday,16,Highway,3,0,22,40.68,50.69,2.58,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3076
2026-03-11 03:00:00,Metro_Road,Saturday,3,Urban,4,0,10,30.64,58.86,1.12,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3205
2026-03-11 02:00:00,Junction_A,Wednesday,2,Urban,5,2,7,27.18,55.49,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2757
2026-03-11 01:00:00,Junction_A,Monday,1,Urban,3,4,14,34.8,75.95,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2424
2026-03-11 18:00:00,Market_Street,Tuesday,18,Urban,4,2,10,29.12,64.45,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4244
2026-03-11 07:00:00,Junction_A,Monday,7,Commercial,4,4,7,28.66,60.97,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3401
2026-03-11 06:00:00,Highway_Entry,Monday,6,Urban,5,3,12,25.93,37.21,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2349
2026-03-11 22:00:00,Metro_Road,Sunday,22,Commercial,1,4,14,30.02,65.08,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3119
2026-03-11 18:00:00,Junction_A,Sunday,18,Urban,1,1,13,24.27,86.15,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3124
2026-03-11 13:00:00,Junction_B,Thursday,13,Commercial,6,3,6,33.98,87.32,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3488
2026-03-11 18:00:00,Junction_A,Monday,18,Residential,3,1,8,25.97,70.07,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3133
2026-03-11 23:00:00,Market_Street,Wednesday,23,Residential,5,0,12,33.17,71.33,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2736
2026-03-11 00:00:00,School_Zone,Friday,0,Commercial,3,1,11,34.62,66.59,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2212
2026-03-11 14:00:00,School_Zone,Saturday,14,Urban,2,3,11,29.11,76.05,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2232
2026-03-11 07:00:00,School_Zone,Monday,7,Urban,3,4,10,31.93,73.27,1.19,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3010
2026-03-11 04:00:00,Highway_Entry,Thursday,4,Residential,3,2,7,31.63,80.8,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2084
2026-03-11 06:00:00,School_Zone,Monday,6,Commercial,3,1,7,24.48,36.22,4.65,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2258
2026-03-11 11:00:00,Highway_Entry,Tuesday,11,Urban,6,0,10,36.46,75.63,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2400
2026-03-11 01:00:00,Metro_Road,Thursday,1,Highway,2,3,28,21.03,62.45,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,1,4337
2026-03-11 04:00:00,Junction_A,Thursday,4,Urban,4,4,19,29.37,59.27,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2836
2026-03-12 12:00:00,Junction_A,Friday,12,Residential,3,3,12,25.22,90.45,0.77,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2381
2026-03-12 19:00:00,Metro_Road,Sunday,19,Commercial,4,1,14,25.69,63.96,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,4224
2026-03-12 02:00:00,School_Zone,Monday,2,Residential,3,4,12,18.92,82.2,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2074
2026-03-12 22:00:00,Junction_B,Monday,22,Commercial,3,1,14,27.26,76.3,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2697
2026-03-12 15:00:00,Junction_A,Wednesday,15,Highway,6,2,26,30.01,56.03,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3324
2026-03-12 22:00:00,School_Zone,Wednesday,22,Residential,2,3,8,25.4,59.95,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2293
2026-03-12 01:00:00,Highway_Entry,Monday,1,Residential,2,4,11,28.5,45.17,0.75,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,1914
2026-03-12 05:00:00,Highway_Entry,Friday,5,Urban,5,3,17,24.48,53.39,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,1,3371
2026-03-12 20:00:00,Market_Street,Thursday,20,Commercial,5,4,10,32.79,59.29,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,4723
2026-03-12 03:00:00,School_Zone,Saturday,3,Commercial,3,0,12,28.25,47.34,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2080
2026-03-12 11:00:00,School_Zone,Thursday,11,Residential,3,2,8,31.85,46.48,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1915
2026-03-12 06:00:00,Junction_A,Friday,6,Commercial,2,2,5,34.48,64.39,0.53,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2311
2026-03-12 07:00:00,Highway_Entry,Friday,7,Highway,1,4,26,28.84,54.41,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2358
2026-03-12 03:00:00,School_Zone,Monday,3,Residential,1,4,7,41.58,85.4,1.6,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1282
2026-03-12 17:00:00,Highway_Entry,Tuesday,17,Residential,2,0,11,27.4,69.72,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3416
2026-03-12 04:00:00,Metro_Road,Monday,4,Highway,3,4,22,21.3,43.73,1.19,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3157
2026-03-12 22:00:00,School_Zone,Wednesday,22,Highway,4,3,28,32.93,89.71,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3049
2026-03-12 13:00:00,Junction_B,Monday,13,Highway,6,2,18,33.72,53.02,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3383
2026-03-12 07:00:00,Junction_B,Saturday,7,Urban,2,2,8,22.46,76.77,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2256
2026-03-12 00:00:00,Market_Street,Sunday,0,Urban,5,4,9,29.48,54.09,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3467
2026-03-12 20:00:00,School_Zone,Saturday,20,Urban,5,1,8,37.27,53.98,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,4674
2026-03-12 09:00:00,Junction_B,Thursday,9,Highway,4,2,18,28.75,58.53,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4151
2026-03-12 15:00:00,Junction_A,Tuesday,15,Commercial,5,4,18,22.84,70.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3256
2026-03-12 15:00:00,Metro_Road,Saturday,15,Residential,2,1,13,28.35,70.1,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2383
2026-03-13 20:00:00,Junction_A,Thursday,20,Commercial,2,3,13,21.1,70.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3816
2026-03-13 12:00:00,Junction_B,Wednesday,12,Residential,6,2,8,34.94,88.21,0.51,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2819
2026-03-13 00:00:00,Junction_A,Saturday,0,Commercial,3,3,9,22.26,63.49,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3098
2026-03-13 12:00:00,Junction_B,Monday,12,Residential,5,0,7,28.45,75.9,0.35,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2602
2026-03-13 18:00:00,Metro_Road,Friday,18,Commercial,4,0,12,35.72,52.8,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,4296
2026-03-13 08:00:00,Highway_Entry,Thursday,8,Urban,6,0,10,23.56,67.41,2.65,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,4278
2026-03-13 18:00:00,Junction_A,Tuesday,18,Highway,4,2,23,24.75,74.02,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3890
2026-03-13 08:00:00,Highway_Entry,Tuesday,8,Urban,2,1,8,32.21,51.39,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3037
2026-03-13 06:00:00,School_Zone,Saturday,6,Urban,4,4,8,41.95,64.17,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2717
2026-03-13 21:00:00,Junction_B,Tuesday,21,Highway,1,0,33,29.76,62.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,1,3586
2026-03-13 23:00:00,Metro_Road,Tuesday,23,Urban,5,2,9,23.9,54.94,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3303
2026-03-13 16:00:00,Highway_Entry,Monday,16,Highway,4,3,23,27.43,93.67,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3063
2026-03-13 23:00:00,Market_Street,Thursday,23,Commercial,2,4,10,33.11,66.01,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3003
2026-03-13 13:00:00,Market_Street,Thursday,13,Residential,3,1,13,29.88,78.58,0.46,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2390
2026-03-13 09:00:00,Market_Street,Friday,9,Commercial,4,4,16,32.42,61.61,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4717
2026-03-13 22:00:00,Metro_Road,Tuesday,22,Urban,4,4,12,29.76,70.73,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3264
2026-03-13 10:00:00,School_Zone,Friday,10,Urban,1,0,10,29.97,51.54,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2597
2026-03-13 00:00:00,Junction_B,Monday,0,Commercial,3,4,16,25.16,30.49,0.07,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2619
2026-03-13 17:00:00,Junction_B,Monday,17,Commercial,4,0,6,39.12,60.5,0.36,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3955
2026-03-13 04:00:00,Junction_A,Wednesday,4,Commercial,3,0,7,30.48,66.12,1.94,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2195
2026-03-13 12:00:00,Junction_B,Thursday,12,Commercial,4,0,17,26.47,87.23,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2942
2026-03-13 20:00:00,Junction_B,Monday,20,Highway,2,4,18,28.82,50.42,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3556
2026-03-13 09:00:00,Junction_B,Thursday,9,Highway,4,3,26,34.06,60.49,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3875
2026-03-13 16:00:00,Market_Street,Monday,16,Residential,2,3,11,30.88,55.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2001
2026-03-14 02:00:00,Market_Street,Tuesday,2,Residential,1,3,8,38.19,68.71,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2092
2026-03-14 11:00:00,School_Zone,Monday,11,Residential,2,0,12,28.36,54.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1555
2026-03-14 07:00:00,Junction_B,Saturday,7,Commercial,2,2,10,33.32,39.79,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2844
2026-03-14 11:00:00,Junction_A,Monday,11,Commercial,6,2,9,36.27,78.46,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3323
2026-03-14 20:00:00,Metro_Road,Tuesday,20,Urban,5,0,9,33.45,64.47,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4239
2026-03-14 01:00:00,Junction_A,Friday,1,Residential,1,2,12,18.94,66.3,0.02,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1624
2026-03-14 09:00:00,School_Zone,Wednesday,9,Highway,4,1,27,35.0,55.95,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4229
2026-03-14 09:00:00,Metro_Road,Thursday,9,Commercial,5,3,9,30.57,75.55,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,4178
2026-03-14 01:00:00,Junction_A,Saturday,1,Highway,4,3,22,33.73,61.23,1.61,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2758
2026-03-14 17:00:00,Metro_Road,Wednesday,17,Residential,1,2,10,29.4,104.71,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2765
2026-03-14 07:00:00,Junction_B,Wednesday,7,Urban,6,2,4,34.22,75.31,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3053
2026-03-14 16:00:00,Junction_A,Wednesday,16,Commercial,3,0,11,35.69,64.02,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2306
2026-03-14 07:00:00,Metro_Road,Wednesday,7,Residential,2,1,6,35.08,46.19,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2149
2026-03-14 17:00:00,Metro_Road,Thursday,17,Highway,6,4,16,31.51,59.7,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,4696
2026-03-14 11:00:00,School_Zone,Saturday,11,Residential,3,3,12,28.07,67.59,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,1,3217
2026-03-14 19:00:00,Junction_B,Sunday,19,Commercial,5,3,12,28.8,82.02,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,1,5911
2026-03-14 05:00:00,Highway_Entry,Tuesday,5,Highway,3,4,33,18.94,75.94,0.55,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3479
2026-03-14 18:00:00,Junction_A,Sunday,18,Residential,3,1,11,22.56,61.18,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3077
2026-03-14 05:00:00,Metro_Road,Saturday,5,Urban,3,1,14,34.75,41.02,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2763
2026-03-14 01:00:00,Market_Street,Tuesday,1,Residential,3,0,7,33.68,79.66,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1780
2026-03-14 09:00:00,School_Zone,Monday,9,Residential,5,2,8,27.6,49.39,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3783
2026-03-14 23:00:00,Highway_Entry,Wednesday,23,Commercial,2,0,11,34.16,72.65,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2239
2026-03-14 12:00:00,Highway_Entry,Monday,12,Commercial,6,0,10,25.24,65.23,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2917
2026-03-14 13:00:00,School_Zone,Thursday,13,Commercial,2,3,13,28.05,53.08,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2602
2026-03-15 02:00:00,Highway_Entry,Thursday,2,Urban,4,4,7,27.27,61.26,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2377
2026-03-15 21:00:00,School_Zone,Saturday,21,Residential,4,4,9,27.78,43.75,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2574
2026-03-15 02:00:00,Highway_Entry,Wednesday,2,Commercial,4,4,13,30.77,67.37,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3436
2026-03-15 18:00:00,Highway_Entry,Tuesday,18,Highway,5,4,30,32.78,96.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4414
2026-03-15 22:00:00,Market_Street,Wednesday,22,Urban,3,2,8,29.4,66.67,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2230
2026-03-15 20:00:00,Market_Street,Saturday,20,Commercial,5,4,8,30.94,78.16,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,5249
2026-03-15 04:00:00,Highway_Entry,Thursday,4,Highway,6,1,17,24.83,83.35,0.94,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2694
2026-03-15 05:00:00,Highway_Entry,Saturday,5,Highway,4,3,19,32.89,64.41,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3173
2026-03-15 21:00:00,Market_Street,Friday,21,Residential,4,3,9,31.52,57.27,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2711
2026-03-15 19:00:00,School_Zone,Saturday,19,Urban,5,3,17,32.47,73.0,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,4695
